ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|Cena zawiera podatek. (brutto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)
|1|Akumulator 18V 2,5Ah Ryobi One+ RB1825CG|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-18v-2-5ah-ryobi-one-rb1825cg,large.jpg|||||||||||||||||||
|1|Akumulator 40V 5Ah do Sterwin UP40 Lexman|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-40v-5ah-do-sterwin-up40-lexman,large.jpg|||||||||||||||||||
|1|Ładowarka 40V do Sterwins UP40 Lexman|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-40v-do-sterwins-up40-lexman,large.jpg|||||||||||||||||||
|1|Ładowarka 40V szybkie ładowanie do Sterwins UP40 Lexman|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-40v-szybkie-ladowanie-do-sterwins-up40-lexman,large.jpg|||||||||||||||||||
|1|Ładowarka 20V szybkie ładowanie do Sterwins UP Dexter Lexman|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-20v-szybkie-ladowanie-do-sterwins-up-dexter-lexman,large.jpg|||||||||||||||||||
|1|Akumulator 20V 2.5Ah do Sterwins UP Dexter Lexman|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-20v-2-5ah-do-sterwins-up-dexter-lexman,large.jpg|||||||||||||||||||
|1|Ładowarka 20V szybkie ładowanie do Sterwins UP Dexter Lexman|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-20v-szybkie-ladowanie-do-sterwins-up-dexter-lexman,large.jpg|||||||||||||||||||
|1|Akumulator 20V 5Ah do Sterwins UP Dexter Lexman|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-20v-5ah-do-sterwins-up-dexter-lexman,large.jpg|||||||||||||||||||
|1|Ładowarka + akumulator 20V do zestawu Matrix Gardenx|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-akumulator-20v-do-zestawu-matrix-gardenx,large.jpg|||||||||||||||||||
|1|Ładowarka 36V Ryobi Max Power RY36C17A|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-36v-ryobi-max-power-ry36c17a,large.jpg|||||||||||||||||||
|1|Akumulator 36V 5Ah Ryobi Max Power BPL3650D2|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-36v-5ah-ryobi-max-power-bpl3650d2,large.jpg|||||||||||||||||||
|1|Ładowarka + akumulator 18V 2x5Ah Makita 197629-2|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-akumulator-18v-2x5ah-makita-197629-2,large.jpg|||||||||||||||||||
|1|Akumulator 18V 5Ah Ryobi One+ RB18L50|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-18v-5ah-ryobi-one-rb18l50,large.jpg|||||||||||||||||||
|1|Akumulator 10,8V 2,0Ah Briggs & Stratton|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-10-8v-2-0ah-briggs-and-stratton,large.jpg|||||||||||||||||||
|1|Akumulator 36V 4Ah Ryobi Max Power RY36B40B|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-36v-4ah-ryobi-max-power-ry36b40b,large.jpg|||||||||||||||||||
|1|Akumulator 36V 5Ah Ryobi Max Power RY36B50B|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-36v-5ah-ryobi-max-power-ry36b50b,large.jpg|||||||||||||||||||
|1|Akumulator 36V 2Ah Ryobi Max Power RY36B20B|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-36v-2ah-ryobi-max-power-ry36b20b,large.jpg|||||||||||||||||||
|1|Ładowarka 18V szybkie ładowanie Ryobi One+ RC18120|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-18v-szybkie-ladowanie-ryobi-one-rc18120,large.jpg|||||||||||||||||||
|1|Akumulator 36V 2,6Ah Ryobi Max Power BPL3626D2|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-36v-2-6ah-ryobi-max-power-bpl3626d2,large.jpg|||||||||||||||||||
|1|Akumulator 36V 4Ah Ryobi Max Power BPL3640D2|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-36v-4ah-ryobi-max-power-bpl3640d2,large.jpg|||||||||||||||||||
|1|Ładowarka 36V/40V do Sterwins Greenworks|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-36v-40v-do-sterwins-greenworks,large.jpg|||||||||||||||||||
|1|Ładowarka + akumulator 18V 4Ah Ryobi One+ RC18120-240|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-akumulator-18v-4ah-ryobi-one-rc18120-240,large.jpg|||||||||||||||||||
|1|Ładowarka + akumulator 18V 4Ah Ryobi One+ RC18120-140|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-akumulator-18v-4ah-ryobi-one-rc18120-140,large.jpg|||||||||||||||||||
|1|Akumulator 18V 2Ah Einhell|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/akumulator-18v-2ah-einhell,large.jpg|||||||||||||||||||
|1|Ładowarka 18V Einhell Power X-change|Przedłużacze, ładowarki, akumulatory$Ładowarki i akumulatory do maszyn|||||||||||||||||||||||||||||||||||||||||||||/images/ladowarka-18v-einhell-power-x-change,large.jpg|||||||||||||||||||
